date,time,username,tweet,likes_count
2020-05-04,12:49:46,wallerabc7,I don’t have this on for my safety. I already had covid. Doing it because it’s required and it’s the right thing to do. Put on your mask in public. 😷  https://t.co/OUvdkKV2UB,199
2020-05-04,10:55:40,drkimsue,"So for our patients with homelessness, now with COVID many don’t feel safe sleeping in shelters (COVID risk), in the hotels (some ppl found dead), streets (assault, weather), subways (some ppl found dead). What’s the solution? Permanent supportive housing! 🏡 is medicine!!",315
2020-05-04,06:08:34,tsamaradki,"Kirain yang percaya Bill Gates atau ada elite yg jadi konspirator dibalik Covid-19 cuma pendukung Trump di U.S, ternyata yang percaya sampai di Indonesia. Sempet2nya percaya isu begini ketika banyak orang sedang berjuang untuk nyawanya setiap hari.",483
2020-05-03,13:40:04,eric_ulrich,Media reports of @NYPDnews selective enforcement targeting the religious Jewish community is very disturbing. Everyone in NYC needs to follow @CDCgov #COVID guidelines on social distancing. Issuing summonses to some and handing out masks to others is unfair and discriminatory,128
2020-05-03,11:17:06,drdavidsamadi,#ReOpenAmerica Economic shutdown can jeopardize the #health of all Americans more so than #COVID__19 time to go back to work safely. Economic Shutdown Jeopardizes Health of All Americans  https://t.co/QmgYmyR0jQ,419
2020-05-02,16:26:41,cleavon_md,"Great Lawn, Central Park! Deaths in NYC will soar in weeks to come. Some people have to personally have someone close to them DIE from COVID, in order to take the pandemic serious.  18,000 deaths in 8 weeks🇺🇸  We are definitely NOT ALL in this together! 🥺  @NYCMayor @NYGovCuomo  https://t.co/ckrPPfRcay",108
2020-05-02,14:08:21,loupas,"On the occasion of my first check-in of 2020 at LRL and on behalf of my fellow NY’ers and survivors, I sincerely say, fuck you, #COVID-19! (@ Little Red Lighthouse - @nycparks in New York, NY)  https://t.co/T0FIx2iWBQ  https://t.co/4h8g731Cka",56
2020-05-02,08:45:31,jessicaramos,"Our local street vendors have been hit HARD by the COVID-19 shutdown. Today, our partnership w/ @VendorPower is helping neighbors #SeenIn13 twice over.   Our community will get hot meals made locally from some of their favorite pre-pandemic vendors!   11AM—1PM 32-37 Junction Blvd  https://t.co/0MnDZTBU4q",203
2020-05-02,07:00:21,davidharrisajc,An Illinois resident protests #COVID restrictions w/ the 3 words at #Auschwitz entrance—Arbeit Macht Frei.  Those words—Work Sets You Free—were a savage Nazi hoax for slave labor &amp; gas chambers.   JB in the sign refers to state’s Jewish governor.  Shameful. Shocking. Sickening.  https://t.co/TnDQFFYJHD,8180
2020-04-30,21:19:40,cleavon_md,This is concerning. My patient today presented with multiple blood clots in her lungs and leg. Reported a mild cold a week ago. Her test just came back positive for COVID.  Her main complaint was calf swelling  Think COVID in patients with no risk factors for pulmonary embolism,269
2020-04-30,21:04:29,drtsion,"Because of the negligence of the Federal Government, people have died &amp; will continue to die.   This is not going to be the first nor the last suicide of a healthcare professional because of COVID.   We all felt like we carried the weight of the world. 8  @drjessigold @laxswamy",122
2020-04-30,21:04:28,drtsion,"However, most of us worked tirelessly before COVID and will continue to do so after COVID.   People forget we are human beings.   As your Emergency doctors, hard work is in our D.N.A.   When and if this is all over, DO NOT FORGET ABOUT US! 5    @uche_blackstock @jeremyfaust",164
2020-04-30,16:46:03,nypddca,Watch as the @EmeraldNYPD @NYPDPipesDrums band wishes taisteal sábháilte (safe travels in Gaelic) to the crew of the @USNSComfort who came to @nycgov to help us in our time of need. Thank you for your support during this challenging time.   #COVID__19  https://t.co/XyM9ucjioe,168
2020-04-29,19:11:12,vikkie,Megan and Beyoncé dropped *and* my great-aunt recovered from COVID-19 today. Black women stay winning.,2570
2020-04-28,19:07:38,nypd19pct,"Battled COVID-19 ✅ Fully recovered ✅ Returned to work ✅  Today, Officers Prieto &amp; Asencio gladly rolled up their sleeves @MountSinaiNYC hospital for an #AntibodyTest—in hopes that their blood’s plasma can help others fight COVID-19.  https://t.co/snul0g7THk",322
2020-04-28,12:49:04,nypd19pct,Absolutely incredible!  Thank you @BlueAngels &amp; @AFThunderbirds for honoring all those who are heroically serving on the front lines of the COVID-19 pandemic. #AmericaStrong 🇺🇸  https://t.co/aCTD6bt7Zl,138
2020-04-26,10:00:31,luisjgomez,"Flu deaths are down! That’s good news! Unless they are just counting flu deaths as covid deaths, of course!",316
2020-04-26,07:26:33,davidharrisajc,"Can’t exactly say I’m loving lockdown.   Cabin fever &amp; climbing the walls are more like it in a small &amp; increasingly claustrophobic apartment.   But, &amp; it’s a BIG but, lockdown alternative now isn’t “freedom,” but risk of new surge in #COVID.  It’s not worth the risk. Not at all.",182
2020-04-24,20:03:59,isiah4congress,"Corporate Dems will never look out for the people.   Even in the midst of the worst economic collapse since the Great Depression, with millions of families struggling — they still find nearly $200B in tax breaks for the rich.   We the people won’t forget!  #StimulusPlan #Covid_19",269
2020-04-24,17:40:31,jimmyvanbramer,"A woman wrote the office today. She &amp; her fiancé had planned to get married tmrw. They cancelled the big wedding due to COVID, but wanted to keep their wedding date &amp; asked if we knew who could officiate. I have invited them to my backyard tmrw at 11am where I will marry them!",383
2020-04-24,08:41:27,airlineflyer,Historians are going to be very confused when they look back and see the President suggesting that maybe injecting UV light (???) and bleach (!!!) into the human body will cure COVID.  Baffling stupidity.,98
2020-04-23,15:49:44,dblackgh,The #BAM princess continues to shine !!! @s3fa_gh - 2million + streams globally for #Shuga ft. @ghdopenation !! Loading up the remix !!! 💥💥💥💥💥 Congratulations SEFA !! 🥂🥂🥂 Champagne after Covid #Sefa #S3fa #ShugaRemix  https://t.co/DgVqrpgJ2h,319
2020-04-23,11:10:39,complexsneakers,COVID-19 is affecting everyone in different ways.  Hit the link below to learn how sneaker stores are getting by.  FULL STORY:   https://t.co/tqghQCidJL  https://t.co/ZPSjDquK9h,230
2020-04-23,07:44:33,aaronlmorrison,"For those of us — electeds, journalists, public health advocates, etc — existing in black bodies and consistently raising the issue of race, equity and disparity in COVID-19, the troll comments and anonymous emails have been especially vitriolic. Stay strong, Mayor Bottoms.",73
2020-04-22,23:23:53,roncoleman,Has anyone systematically controlled for deaths occurring within nursing homes in analyzing Covid 19 fatality rates?,126
2020-04-21,12:48:32,martinezmau,"La espiritualidad sana el alma, y se refleja en el cuerpo. Cómo sobreviviente de cáncer cuatro veces, eso lo sé bien. También me ha ayudado mucho a combatir la depresión. No hay verdades absolutas. Pero eso ¡NO QUIERE DECIR que la paz espiritual sane los síntomas del #Covid_19!",122
2020-04-20,23:17:45,fpwellman,This is great article about where I’m working! — Military Veterans Head to N.Y.C. to Staff COVID-19 Field Hospital Named for Late Navy SEAL  https://t.co/8kRmH03atD,67
2020-04-20,22:28:40,mexonu,"The world came together”virtually"" tonight by adopting resolution 74/247 to ensure global access to medicines, vaccines and medical equipment to deal with COVID-19. It has been an honor for Mexico 🇲🇽 to lead this effort along with 179 co-sponsoring countries #UNitedAgainstCOVID19  https://t.co/GdAFarAViD",342
2020-04-20,20:50:17,ronwaxman,@atrupar @Yamiche Who the fuck watches Trump at these briefings and confidently thinks “we have the best person in charge at this time of severe national crisis”?  He comes off like a doddering old fool.  #TrumpPressConf #TrumpPressConference #COVID19 #COVID #CoronaVirusUpdates,125
2020-04-20,20:49:45,ronwaxman,@Acyn Who the fuck watches Trump at these briefings and confidently thinks “we have the best person in charge at this time of severe national crisis”?  He comes off like a doddering old fool.  #TrumpPressConf #TrumpPressConference #COVID19 #COVID #CoronaVirusUpdates,626
2020-04-20,18:42:21,ronwaxman,@ddale8 @Yamiche Who the fuck watches Trump at these briefings and confidently thinks “we have the best person in charge at this time of severe national crisis”?  He comes off like a doddering old fool.  #TrumpPressConf #TrumpPressConference #COVID19 #COVID #CoronaVirusUpdates,219
2020-04-20,10:18:57,tedgeoghegan,"The COVID protesters are dangerous idiots. We all know this. Please stop sharing photos and videos of them. It doesn’t help. The images give most people massive anxiety and, if your online friends are anything like mine, you’re just screaming into a tired, scared echo chamber.",89
2020-04-20,06:58:48,uche_blackstock,"Devastating.  “Skylar, the daughter of Detroit first responders, is the first child with COVID-19 to die in Michigan. Until now, the youngest person on record to die with COVID-19 was 20, according to Michigan Department of Health and Human Services.”   https://t.co/eHDLybV3IN",418
2020-04-19,21:12:51,yuhline,AM Yuh-Line Niou called out the BOE for “refusing to allow voters to submit absentee ballot applications by email in the midst of the COVID-19 crisis.”    https://t.co/8QWUC1gKLR,236
2020-04-19,12:05:37,ronnypascale,"The person I love most in the entire world, sorry everyone else, was rushed to the hospital, diagnosed today with covid. So, if you haven't already been, please stay the fuck home.",280
2020-04-19,07:08:17,davidharrisajc,Fred Pressner.   Born in Romania. Son of Holocaust survivors.   Fled communism. Began new life in Venezuela.   Husband. Dad. Grandpa.   Jewish community leader. Friend of @AJCGlobal. Stood strong against tyranny of Chavez/Maduro.   Resettled in 🇺🇸.   Died from #COVID April 2020.  https://t.co/3PZmfm23aN,270
2020-04-19,07:00:54,tsamaradki,"Setelah berpikir panjang untuk terima offer NYU atau Columbia, alhamdulillah akhirnya mantap pilih NYU sebagai tujuan studi S2. Bersyukur bisa kuliah di sini dg Fulbright scholarship. Senang bgt akan segera kembali kuliah! Semoga Covid-19 segera selesai🙏🏻  https://t.co/xShGZZOpGM",5266
2020-04-18,22:11:27,yuhline,"10 pm fun game time.  If you had control over just 2 trillion dollars of stimulus to help the country during covid, where would the money go first?  Three policy priorities. Go.",92
2020-04-18,18:19:57,ronwaxman,@glennkirschner2 Who the fuck watches Trump at these briefings and confidently thinks “we have the best person in charge at this time of severe national crisis”?  He comes off like a doddering old fool.  #TrumpPressConf #TrumpPressConference #COVID19 #COVID #CoronaVirusUpdates,1174
2020-04-18,16:34:45,martinezmau,"Manden buena energía y si creen en el poder de la oración, ayúdenme con una oración por este hombre maravilloso que se debate entre la vida y la muerte por #Covid_19 y lamentablemente le tendrán que amputar una pierna. 💔 #QuedateEnCasa",82
2020-04-17,21:46:22,mrmikeblake,Turn on @maddow now as Rachel is going to interview one of our doctors from St. Barnabas Hospital in #TheBronx. You have to hear about what's truly happening on the ground about #Covid_19 in communities of color to try to understand the magnitude of the pandemic.,72
2020-04-17,18:57:18,casinclair,Y’all knew this was coming. Ps. What I love most about this video is the guy with the ‘Covid-19 is a lie’ sign is wearing a facemask. 🤦🏼‍♂️  https://t.co/oEXONkFmez,125
2020-04-17,18:14:48,uche_blackstock,"I'm appearing on part 2 of a special episode of #BlackWomenOWN the Conversation, from @ozy and @owntv, for a timely discussion on the unprecedented challenges to the Black community posed by the COVID-19 pandemic. Tune in at 10|9c on Saturday on OWN — and follow @blackwomenown.  https://t.co/qkIk8oTKYp",135
2020-04-17,18:13:12,viruswhisperer,"#COVID19 #COVID19nyc 3 days make a trend? After the incredible bravery &amp; sacrifices of @MountSinaiNYC staff, we finally see 3 consecutive days of fewer #Covid_19 cases @MountSinaiNYC. Lockdowns work. @IcahnMountSinai  https://t.co/xEXzLmJTTZ",306
